id,add01,title01,add02,title
43832,"""",Only Angels Have Wings,"""","""Only Angels Have Wings"""
43860,"""",King Solomon's Mines,"""","""King Solomon's Mines"""
43864,"""",Stage Door,"""","""Stage Door"""
43865,"""",Stella Dallas,"""","""Stella Dallas"""
43869,"""",Wee Willie Winkie,"""","""Wee Willie Winkie"""
43895,"""",Our Little Girl,"""","""Our Little Girl"""
43897,"""",The Littlest Rebel,"""","""The Littlest Rebel"""
43904,"""",L'Atalante,"""","""L'Atalante"""
43923,"""",It's Kind of a Funny Story,"""","""It's Kind of a Funny Story"""
43924,"""",The Tillman Story,"""","""The Tillman Story"""
43933,"""",Monsters,"""","""Monsters"""
43935,"""",Dylan Dog: Dead of Night,"""","""Dylan Dog: Dead of Night"""
43939,"""",I'm Still Here,"""","""I'm Still Here"""
43942,"""",Freakonomics,"""","""Freakonomics"""
43949,"""",Flipped,"""","""Flipped"""
44009,"""",Another Year,"""","""Another Year"""
44018,"""",Vagabond,"""","""Vagabond"""
44027,"""","My Son, My Son, What Have Ye Done","""","""My Son, My Son, What Have Ye Done"""
44040,"""",Devil,"""","""Devil"""
44048,"""",Unstoppable,"""","""Unstoppable"""
44115,"""",127 Hours,"""","""127 Hours"""
44129,"""",The Company Men,"""","""The Company Men"""
44164,"""",Chaos,"""","""Chaos"""
44181,"""",National Lampoon's Gold Diggers,"""","""National Lampoon's Gold Diggers"""
44190,"""",They Live by Night,"""","""They Live by Night"""
44214,"""",Black Swan,"""","""Black Swan"""
44260,"""",Lake of Fire,"""","""Lake of Fire"""
44264,"""",True Grit,"""","""True Grit"""
44282,"""",Plan B,"""","""Plan B"""
44297,"""",Besieged,"""","""Besieged"""
44321,"""",Our Lady of the Assassins,"""","""Our Lady of the Assassins"""
44326,"""",Extremities,"""","""Extremities"""
44338,"""",Balance,"""","""Balance"""
44345,"""",The Cutting Edge: The Magic of Movie Editing,"""","""The Cutting Edge: The Magic of Movie Editing"""
44379,"""",The Gleaners & I,"""","""The Gleaners & I"""
44388,"""",It Had to Be You,"""","""It Had to Be You"""
44412,"""",Company Man,"""","""Company Man"""
44465,"""",The Rich Man's Wife,"""","""The Rich Man's Wife"""
44490,"""",Chuck & Buck,"""","""Chuck & Buck"""
44497,"""",Hustler White,"""","""Hustler White"""
44516,"""","Same Love, Same Rain","""","""Same Love, Same Rain"""
44564,"""",The Dilemma,"""","""The Dilemma"""
44603,"""",Hereafter,"""","""Hereafter"""
44629,"""",Animal Kingdom,"""","""Animal Kingdom"""
44639,"""",Inside Job,"""","""Inside Job"""
44705,"""",Twelfth Night,"""","""Twelfth Night"""
44737,"""",Babies,"""","""Babies"""
44754,"""",Margaret,"""","""Margaret"""
44756,"""",Is It Fall Yet?,"""","""Is It Fall Yet?"""
44772,"""",No Small Affair,"""","""No Small Affair"""
44800,"""",The Gambler,"""","""The Gambler"""
44807,"""",Forever Fever,"""","""Forever Fever"""
44826,"""",Hugo,"""","""Hugo"""
44833,"""",Battleship,"""","""Battleship"""
44835,"""",Hesher,"""","""Hesher"""
44853,"""",The Claim,"""","""The Claim"""
44864,"""",The Magic Flute,"""","""The Magic Flute"""
44896,"""",Rango,"""","""Rango"""
44912,"""",Green Lantern,"""","""Green Lantern"""
44916,"""",Spencer's Mountain,"""","""Spencer's Mountain"""
44943,"""",Battle: Los Angeles,"""","""Battle: Los Angeles"""
44968,"""",Born Yesterday,"""","""Born Yesterday"""
45042,"""",The Girl Next Door,"""","""The Girl Next Door"""
45129,"""",Salaam Bombay!,"""","""Salaam Bombay!"""
45132,"""",Super,"""","""Super"""
45145,"""",Johnny Suede,"""","""Johnny Suede"""
45147,"""",Strictly Business,"""","""Strictly Business"""
45153,"""",Eve's Bayou,"""","""Eve's Bayou"""
45225,"""",The Big Picture,"""","""The Big Picture"""
45243,"""",The Hangover Part II,"""","""The Hangover Part II"""
45269,"""",The King's Speech,"""","""The King's Speech"""
45317,"""",The Fighter,"""","""The Fighter"""
45325,"""",Tom and Huck,"""","""Tom and Huck"""
45335,"""",Double Trouble,"""","""Double Trouble"""
45523,"""",Louis C.K.: Hilarious,"""","""Louis C.K.: Hilarious"""
45549,"""",Shopping,"""","""Shopping"""
45560,"""",Berlin Alexanderplatz,"""","""Berlin Alexanderplatz"""
45578,"""",A Letter to Three Wives,"""","""A Letter to Three Wives"""
45608,"""",The World of Suzie Wong,"""","""The World of Suzie Wong"""
45609,"""",The Wings of the Dove,"""","""The Wings of the Dove"""
45612,"""",Source Code,"""","""Source Code"""
45649,"""",Rubber,"""","""Rubber"""
45658,"""",Everything Must Go,"""","""Everything Must Go"""
45671,"""",Rough Magic,"""","""Rough Magic"""
45695,"""",A Wedding,"""","""A Wedding"""
45712,"""",Gloria,"""","""Gloria"""
45772,"""",Gnomeo & Juliet,"""","""Gnomeo & Juliet"""
45840,"""",Best Friends,"""","""Best Friends"""
45864,"""",Extreme Days,"""","""Extreme Days"""
45905,"""",The Opportunists,"""","""The Opportunists"""
45938,"""",Sunday Bloody Sunday,"""","""Sunday Bloody Sunday"""
45958,"""",Biutiful,"""","""Biutiful"""
45964,"""",When a Stranger Calls,"""","""When a Stranger Calls"""
46027,"""",Night Falls on Manhattan,"""","""Night Falls on Manhattan"""
46063,"""",Last Dance,"""","""Last Dance"""
46094,"""",The Air Up There,"""","""The Air Up There"""
46105,"""",American: The Bill Hicks Story,"""","""American: The Bill Hicks Story"""
46119,"""",Crime + Punishment in Suburbia,"""","""Crime + Punishment in Suburbia"""
46138,"""",Made in Dagenham,"""","""Made in Dagenham"""
46146,"""",Troll Hunter,"""","""Troll Hunter"""
46159,"""",Stand Up and Cheer!,"""","""Stand Up and Cheer!"""
46195,"""",Rio,"""","""Rio"""
46221,"""",The Tunnel,"""","""The Tunnel"""
46286,"""",The Suburbans,"""","""The Suburbans"""
46420,"""",The Loved Ones,"""","""The Loved Ones"""
46435,"""",Topsy-Turvy,"""","""Topsy-Turvy"""
46498,"""",Candy,"""","""Candy"""
46503,"""",All Good Things,"""","""All Good Things"""
46528,"""",The Warrior's Way,"""","""The Warrior's Way"""
46529,"""",I Am Number Four,"""","""I Am Number Four"""
46591,"""",Fists in the Pocket,"""","""Fists in the Pocket"""
46595,"""",The Great Ecstasy of Woodcarver Steiner,"""","""The Great Ecstasy of Woodcarver Steiner"""
46625,"""",The End of Violence,"""","""The End of Violence"""
46689,"""",Waste Land,"""","""Waste Land"""
46697,"""",Hated:  GG Allin & the Murder Junkies,"""","""Hated:  GG Allin & the Murder Junkies"""
46702,"""",Why Do Fools Fall In Love,"""","""Why Do Fools Fall In Love"""
46705,"""",Blue Valentine,"""","""Blue Valentine"""
46717,"""",Intersection,"""","""Intersection"""
46732,"""",The Grass Harp,"""","""The Grass Harp"""
46738,"""",Incendies,"""","""Incendies"""
46785,"""",The White Balloon,"""","""The White Balloon"""
46787,"""",Scorpio Rising,"""","""Scorpio Rising"""
46797,"""",Tom & Viv,"""","""Tom & Viv"""
46829,"""",Barney's Version,"""","""Barney's Version"""
46837,"""",Kaboom,"""","""Kaboom"""
46838,"""",Tucker and Dale vs Evil,"""","""Tucker and Dale vs Evil"""
46889,"""",Living Out Loud,"""","""Living Out Loud"""
46924,"""",Being Human,"""","""Being Human"""
46929,"""",Fun & Fancy Free,"""","""Fun & Fancy Free"""
46986,"""",Flirt,"""","""Flirt"""
46991,"""",An Affair of Love,"""","""An Affair of Love"""
46992,"""",Hilary and Jackie,"""","""Hilary and Jackie"""
47018,"""",Carrington,"""","""Carrington"""
47045,"""",She's Out of Control,"""","""She's Out of Control"""
47070,"""",Brenda Starr,"""","""Brenda Starr"""
47104,"""",Through the Olive Trees,"""","""Through the Olive Trees"""
47122,"""",Flaming Creatures,"""","""Flaming Creatures"""
47139,"""","Blood, Guts, Bullets and Octane","""","""Blood, Guts, Bullets and Octane"""
47168,"""",The Wind in the Willows,"""","""The Wind in the Willows"""
47199,"""",The Secret Agent,"""","""The Secret Agent"""
47249,"""",America America,"""","""America America"""
47260,"""",Caught,"""","""Caught"""
47261,"""",Carancho,"""","""Carancho"""
47288,"""",The King and I,"""","""The King and I"""
47302,"""",Stardom,"""","""Stardom"""
47333,"""",Jane Eyre,"""","""Jane Eyre"""
47406,"""",Arabian Nights,"""","""Arabian Nights"""
47423,"""",Once a Thief,"""","""Once a Thief"""
47449,"""",Denise Calls Up,"""","""Denise Calls Up"""
47452,"""",Love and Death on Long Island,"""","""Love and Death on Long Island"""
47466,"""",The Fly,"""","""The Fly"""
47475,"""",Mr. Wrong,"""","""Mr. Wrong"""
47502,"""",Faithful,"""","""Faithful"""
47504,"""",Little Odessa,"""","""Little Odessa"""
47507,"""",Café au Lait,"""","""Café au Lait"""
47585,"""",The Five Senses,"""","""The Five Senses"""
47607,"""",Tiny Furniture,"""","""Tiny Furniture"""
47608,"""",Mad Love,"""","""Mad Love"""
47620,"""",Poison,"""","""Poison"""
47653,"""",The Immigrant,"""","""The Immigrant"""
47686,"""",Dream with the Fishes,"""","""Dream with the Fishes"""
47692,"""",Felicia's Journey,"""","""Felicia's Journey"""
47697,"""",Othello,"""","""Othello"""
47715,"""",Intervista,"""","""Intervista"""
47724,"""",Up at the Villa,"""","""Up at the Villa"""
47735,"""",Summer with Monika,"""","""Summer with Monika"""
47818,"""",A Night in the Life of Jimmy Reardon,"""","""A Night in the Life of Jimmy Reardon"""
47866,"""",Gas Food Lodging,"""","""Gas Food Lodging"""
47867,"""",Gordy,"""","""Gordy"""
47870,"""",High Hopes,"""","""High Hopes"""
47880,"""",Mrs Palfrey at The Claremont,"""","""Mrs Palfrey at The Claremont"""
47881,"""",My Giant,"""","""My Giant"""
47886,"""",Pieces,"""","""Pieces"""
47889,"""",Ruby in Paradise,"""","""Ruby in Paradise"""
47898,"""",The Gun in Betty Lou's Handbag,"""","""The Gun in Betty Lou's Handbag"""
47906,"""",The Seduction of Joe Tynan,"""","""The Seduction of Joe Tynan"""
47907,"""",The Spitfire Grill,"""","""The Spitfire Grill"""
47908,"""",The Trip to Bountiful,"""","""The Trip to Bountiful"""
47909,"""",Poetry,"""","""Poetry"""
47925,"""",The Story on Page One,"""","""The Story on Page One"""
47931,"""",Elite Squad: The Enemy Within,"""","""Elite Squad: The Enemy Within"""
47933,"""",Independence Day: Resurgence,"""","""Independence Day: Resurgence"""
47939,"""",Three Wishes,"""","""Three Wishes"""
47941,"""",Under the Rainbow,"""","""Under the Rainbow"""
47943,"""","Harry, He's Here To Help","""","""Harry, He's Here To Help"""
47947,"""",Young Doctors in Love,"""","""Young Doctors in Love"""
47951,"""",The Adventures of Milo and Otis,"""","""The Adventures of Milo and Otis"""
47955,"""",White Dog,"""","""White Dog"""
47959,"""",Callas Forever,"""","""Callas Forever"""
47964,"""",A Good Day to Die Hard,"""","""A Good Day to Die Hard"""
48035,"""",Ordet,"""","""Ordet"""
48138,"""",Unknown,"""","""Unknown"""
48144,"""",The Day the Sun Turned Cold,"""","""The Day the Sun Turned Cold"""
48149,"""","Good Morning, Babylon","""","""Good Morning, Babylon"""
48155,"""",The Big Knife,"""","""The Big Knife"""
48171,"""",The Rite,"""","""The Rite"""
48211,"""",Sacco & Vanzetti,"""","""Sacco & Vanzetti"""
48231,"""",A Dangerous Method,"""","""A Dangerous Method"""
48233,"""",The Terrorist,"""","""The Terrorist"""
48259,"""",Crimes of the Heart,"""","""Crimes of the Heart"""
48260,"""",Butterfly Kiss,"""","""Butterfly Kiss"""
48287,"""",The Baby-Sitters Club,"""","""The Baby-Sitters Club"""
48289,"""",The Debt,"""","""The Debt"""
48303,"""",Certified Copy,"""","""Certified Copy"""
48311,"""",Parasite,"""","""Parasite"""
48385,"""",Indestructible Man,"""","""Indestructible Man"""
48392,"""",Sound of Noise,"""","""Sound of Noise"""
48395,"""",Rare Exports: A Christmas Tale,"""","""Rare Exports: A Christmas Tale"""
48482,"""",Thief of Hearts,"""","""Thief of Hearts"""
48572,"""",Red State,"""","""Red State"""
48693,"""",The Mother and the Whore,"""","""The Mother and the Whore"""
48745,"""",Mindwalk,"""","""Mindwalk"""
48750,"""",Les Miserables,"""","""Les Miserables"""
48787,"""",Mute Witness,"""","""Mute Witness"""
48797,"""",Man Facing Southeast,"""","""Man Facing Southeast"""
48831,"""",My Night at Maud's,"""","""My Night at Maud's"""
48838,"""",London Boulevard,"""","""London Boulevard"""
48988,"""",Hall Pass,"""","""Hall Pass"""
49010,"""",Hobo with a Shotgun,"""","""Hobo with a Shotgun"""
49012,"""",Arthur,"""","""Arthur"""
49013,"""",Cars 2,"""","""Cars 2"""
49017,"""",Dracula Untold,"""","""Dracula Untold"""
49018,"""",Insidious,"""","""Insidious"""
49020,"""",Submarine,"""","""Submarine"""
49021,"""",Killer Elite,"""","""Killer Elite"""
49022,"""",Something Borrowed,"""","""Something Borrowed"""
49026,"""",The Dark Knight Rises,"""","""The Dark Knight Rises"""
49040,"""",The Bourne Legacy,"""","""The Bourne Legacy"""
49047,"""",Gravity,"""","""Gravity"""
49049,"""",Dredd,"""","""Dredd"""
49051,"""",The Hobbit: An Unexpected Journey,"""","""The Hobbit: An Unexpected Journey"""
49096,"""",Empire of Passion,"""","""Empire of Passion"""
49126,"""",Audrey Rose,"""","""Audrey Rose"""
49133,"""",Lamerica,"""","""Lamerica"""
49184,"""",West Beyrouth,"""","""West Beyrouth"""
49291,"""",Time and Tide,"""","""Time and Tide"""
49299,"""",Dangerous Game,"""","""Dangerous Game"""
49314,"""",Dominick and Eugene,"""","""Dominick and Eugene"""
49320,"""",Ambush,"""","""Ambush"""
49338,"""",National Lampoon's Last Resort,"""","""National Lampoon's Last Resort"""
49370,"""",Perfect,"""","""Perfect"""
49410,"""",Motorama,"""","""Motorama"""
49444,"""",Kung Fu Panda 2,"""","""Kung Fu Panda 2"""
49462,"""",Career Girls,"""","""Career Girls"""
49471,"""",Get on the Bus,"""","""Get on the Bus"""
49478,"""",Warriors of Virtue,"""","""Warriors of Virtue"""
49494,"""",The Eagle,"""","""The Eagle"""
49517,"""",Tinker Tailor Soldier Spy,"""","""Tinker Tailor Soldier Spy"""
49519,"""",The Croods,"""","""The Croods"""
49520,"""",The Change-Up,"""","""The Change-Up"""
49521,"""",Man of Steel,"""","""Man of Steel"""
49524,"""",R.I.P.D.,"""","""R.I.P.D."""
49526,"""",Premium Rush,"""","""Premium Rush"""
49527,"""",Man on a Ledge,"""","""Man on a Ledge"""
49529,"""",John Carter,"""","""John Carter"""
49530,"""",In Time,"""","""In Time"""
49538,"""",X-Men: First Class,"""","""X-Men: First Class"""
49636,"""",Master of the Flying Guillotine,"""","""Master of the Flying Guillotine"""
49671,"""",Paragraph 175,"""","""Paragraph 175"""
49681,"""",Lost Embrace,"""","""Lost Embrace"""
49689,"""",Broken Wings,"""","""Broken Wings"""
49706,"""",Dream Home,"""","""Dream Home"""
49721,"""",Me Myself I,"""","""Me Myself I"""
49728,"""",Office Killer,"""","""Office Killer"""
49730,"""",Red Riding Hood,"""","""Red Riding Hood"""
49763,"""",Bad Moon,"""","""Bad Moon"""
49788,"""",Slaves of New York,"""","""Slaves of New York"""
49792,"""",Queens Logic,"""","""Queens Logic"""
49797,"""",I Saw the Devil,"""","""I Saw the Devil"""
49803,"""",Safe Passage,"""","""Safe Passage"""
49805,"""",The Browning Version,"""","""The Browning Version"""
49806,"""",The Daytrippers,"""","""The Daytrippers"""
49842,"""",Quai des Orfèvres,"""","""Quai des Orfèvres"""
49849,"""",Cowboys & Aliens,"""","""Cowboys & Aliens"""
49870,"""",The Power of Nightmares,"""","""The Power of Nightmares"""
49929,"""",When Brendan Met Trudy,"""","""When Brendan Met Trudy"""
49935,"""",Thieves,"""","""Thieves"""
49948,"""",Fantasia 2000,"""","""Fantasia 2000"""
49963,"""",Walking and Talking,"""","""Walking and Talking"""
49980,"""",Ladybird Ladybird,"""","""Ladybird Ladybird"""
49981,"""",Goodbye Lover,"""","""Goodbye Lover"""
50014,"""",The Help,"""","""The Help"""
50035,"""",Lovely & Amazing,"""","""Lovely & Amazing"""
50043,"""",Cousin Bette,"""","""Cousin Bette"""
50075,"""",The Black Pirate,"""","""The Black Pirate"""
50085,"""",Ruby Gentry,"""","""Ruby Gentry"""
50204,"""",Burke & Hare,"""","""Burke & Hare"""
50247,"""",Early Summer,"""","""Early Summer"""
50275,"""",The Pirate Bay: Away From Keyboard,"""","""The Pirate Bay: Away From Keyboard"""
50314,"""",My Architect,"""","""My Architect"""
50321,"""",Mars Needs Moms,"""","""Mars Needs Moms"""
50348,"""",The Lincoln Lawyer,"""","""The Lincoln Lawyer"""
50359,"""",Hop,"""","""Hop"""
50363,"""",Summertime,"""","""Summertime"""
50456,"""",Hanna,"""","""Hanna"""
50463,"""",The Favor,"""","""The Favor"""
50541,"""",Ice Castles,"""","""Ice Castles"""
50544,"""",Friends with Benefits,"""","""Friends with Benefits"""
50546,"""",Just Go with It,"""","""Just Go with It"""
50562,"""",Porn Star: The Legend of Ron Jeremy,"""","""Porn Star: The Legend of Ron Jeremy"""
50619,"""",The Twilight Saga: Breaking Dawn - Part 1,"""","""The Twilight Saga: Breaking Dawn - Part 1"""
50627,"""",The King of Marvin Gardens,"""","""The King of Marvin Gardens"""
50646,"""","Crazy, Stupid, Love.","""","""Crazy, Stupid, Love."""
50647,"""",Wanderlust,"""","""Wanderlust"""
50704,"""",The Boat,"""","""The Boat"""
50725,"""",Take Me Home Tonight,"""","""Take Me Home Tonight"""
50754,"""",7 Plus Seven,"""","""7 Plus Seven"""
50780,"""",The Beaver,"""","""The Beaver"""
50797,"""",Burnt by the Sun,"""","""Burnt by the Sun"""
50837,"""",Martha Marcy May Marlene,"""","""Martha Marcy May Marlene"""
50839,"""",Margin Call,"""","""Margin Call"""
51044,"""",Carmen Jones,"""","""Carmen Jones"""
51052,"""",Arthur Christmas,"""","""Arthur Christmas"""
51120,"""",Peter Pan,"""","""Peter Pan"""
51145,"""",Spring Forward,"""","""Spring Forward"""
51162,"""",Winnie the Pooh,"""","""Winnie the Pooh"""
51182,"""",Sex: The Annabel Chong Story,"""","""Sex: The Annabel Chong Story"""
51230,"""",Cinemania,"""","""Cinemania"""
51242,"""",Bread and Chocolate,"""","""Bread and Chocolate"""
51247,"""",Blackadder's Christmas Carol,"""","""Blackadder's Christmas Carol"""
51276,"""",Silent Souls,"""","""Silent Souls"""
51333,"""",Love's Labour's Lost,"""","""Love's Labour's Lost"""
51352,"""",Anne Frank Remembered,"""","""Anne Frank Remembered"""
51359,"""",The Haunted House,"""","""The Haunted House"""
51360,"""",The Goat,"""","""The Goat"""
51362,"""",The Play House,"""","""The Play House"""
51391,"""",Murder on a Sunday Morning,"""","""Murder on a Sunday Morning"""
51426,"""",Battle Cry,"""","""Battle Cry"""
51497,"""",Fast Five,"""","""Fast Five"""
51540,"""",Horrible Bosses,"""","""Horrible Bosses"""
51588,"""",Prom,"""","""Prom"""
51608,"""",The Man from Nowhere,"""","""The Man from Nowhere"""
